GO IPR KO
GO:0003887 IPR022880 K02319
GO:0003887 IPR022880 K16618
GO:0003887 IPR022880 K02325
GO:0003887 IPR022880 K02344
GO:0003887 IPR022880 K02346
GO:0003887 IPR022880 K02322
GO:0003887 IPR022880 K18942
GO:0003887 IPR022880 K21923
GO:0003887 IPR022880 K02327
GO:0003887 IPR006172 K02336
GO:0003887 IPR006172 K02339
GO:0003887 IPR006172 K03763
GO:0003887 IPR006172 K21238
GO:0003887 IPR006172 K02340
GO:0003887 IPR006172 K21237
GO:0003887 IPR006172 K02338
GO:0003887 IPR006172 K03506
GO:0003887 IPR006172 K02345
GO:0003887 IPR006172 K02342
GO:0003887 IPR006172 K02341
GO:0003887 IPR006172 K21037
GO:0003887 IPR006172 K18964
GO:0003887 IPR006172 K14159
GO:0003887 IPR006172 K21314
GO:0003887 IPR006172 K22761
GO:0003887 IPR006172 K02343
GO:0003887 IPR006172 K18963
GO:0003887 IPR006172 K03512
GO:0003887 IPR006172 K02337
GO:0003887 IPR006172 K02332
GO:0003887 IPR006172 K02335
GO:0003887 IPR006172 K14162
GO:0003887 IPR006172 K04479
GO:0003887 IPR006172 K02324
GO:0003887 IPR006172 K02326
GO:0003887 IPR006172 K02330
GO:0003887 IPR006172 K10981
GO:0003887 IPR006172 K02334
GO:0003887 IPR006172 K02323
GO:0003887 IPR006172 K02319
GO:0003887 IPR006172 K16618
GO:0003887 IPR006172 K02325
GO:0003887 IPR006172 K02344
GO:0003887 IPR006172 K02346
GO:0003887 IPR006172 K02322
GO:0003887 IPR006172 K18942
GO:0003887 IPR006172 K21923
GO:0003887 IPR006172 K02327
GO:0003887 IPR019760 K02336
GO:0003887 IPR019760 K02339
GO:0003887 IPR019760 K03763
GO:0003887 IPR019760 K21238
GO:0003887 IPR019760 K02340
GO:0003887 IPR019760 K21237
GO:0003887 IPR019760 K02338
GO:0003887 IPR019760 K03506
GO:0003887 IPR019760 K02345
GO:0003887 IPR019760 K02342
GO:0003887 IPR019760 K02341
GO:0003887 IPR019760 K21037
GO:0003887 IPR019760 K18964
GO:0003887 IPR019760 K14159
GO:0003887 IPR019760 K21314
GO:0003887 IPR019760 K22761
GO:0003887 IPR019760 K02343
GO:0003887 IPR019760 K18963
GO:0003887 IPR019760 K03512
GO:0003887 IPR019760 K02337
GO:0003887 IPR019760 K02332
GO:0003887 IPR019760 K02335
GO:0003887 IPR019760 K14162
GO:0003887 IPR019760 K04479
GO:0003887 IPR019760 K02324
GO:0003887 IPR019760 K02326
GO:0003887 IPR019760 K02330
GO:0003887 IPR019760 K10981
GO:0003887 IPR019760 K02334
GO:0003887 IPR019760 K02323
GO:0003887 IPR019760 K02319
GO:0003887 IPR019760 K16618
GO:0003887 IPR019760 K02325
GO:0003887 IPR019760 K02344
GO:0003887 IPR019760 K02346
GO:0003887 IPR019760 K02322
GO:0003887 IPR019760 K18942
GO:0003887 IPR019760 K21923
GO:0003887 IPR019760 K02327
GO:0003887 IPR018320 K02336
GO:0003887 IPR018320 K02339
GO:0003887 IPR018320 K03763
GO:0003887 IPR018320 K21238
GO:0003887 IPR018320 K02340
GO:0003887 IPR018320 K21237
GO:0003887 IPR018320 K02338
GO:0003887 IPR018320 K03506
GO:0003887 IPR018320 K02345
GO:0003887 IPR018320 K02342
GO:0003887 IPR018320 K02341
GO:0003887 IPR018320 K21037
GO:0003887 IPR018320 K18964
GO:0003887 IPR018320 K14159
GO:0003887 IPR018320 K21314
GO:0003887 IPR018320 K22761
GO:0003887 IPR018320 K02343
GO:0003887 IPR018320 K18963
GO:0003887 IPR018320 K03512
GO:0003887 IPR018320 K02337
GO:0003887 IPR018320 K02332
GO:0003887 IPR018320 K02335
GO:0003887 IPR018320 K14162
GO:0003887 IPR018320 K04479
GO:0003887 IPR018320 K02324
GO:0003887 IPR018320 K02326
GO:0003887 IPR018320 K02330
GO:0003887 IPR018320 K10981
GO:0003887 IPR018320 K02334
GO:0003887 IPR018320 K02323
GO:0003887 IPR018320 K02319
GO:0003887 IPR018320 K16618
GO:0003887 IPR018320 K02325
GO:0003887 IPR018320 K02344
GO:0003887 IPR018320 K02346
GO:0003887 IPR018320 K02322
GO:0003887 IPR018320 K18942
GO:0003887 IPR018320 K21923
GO:0003887 IPR018320 K02327
GO:0003887 IPR022635 K02336
GO:0003887 IPR022635 K02339
GO:0003887 IPR022635 K03763
GO:0003887 IPR022635 K21238
GO:0003887 IPR022635 K02340
GO:0003887 IPR022635 K21237
GO:0003887 IPR022635 K02338
GO:0003887 IPR022635 K03506
GO:0003887 IPR022635 K02345
GO:0003887 IPR022635 K02342
GO:0003887 IPR022635 K02341
GO:0003887 IPR022635 K21037
GO:0003887 IPR022635 K18964
GO:0003887 IPR022635 K14159
GO:0003887 IPR022635 K21314
GO:0003887 IPR022635 K22761
GO:0003887 IPR022635 K02343
GO:0003887 IPR022635 K18963
GO:0003887 IPR022635 K03512
GO:0003887 IPR022635 K02337
GO:0003887 IPR022635 K02332
GO:0003887 IPR022635 K02335
GO:0003887 IPR022635 K14162
GO:0003887 IPR022635 K04479
GO:0003887 IPR022635 K02324
GO:0003887 IPR022635 K02326
GO:0003887 IPR022635 K02330
GO:0003887 IPR022635 K10981
GO:0003887 IPR022635 K02334
GO:0003887 IPR022635 K02323
GO:0003887 IPR022635 K02319
GO:0003887 IPR022635 K16618
GO:0003887 IPR022635 K02325
GO:0003887 IPR022635 K02344
GO:0003887 IPR022635 K02346
GO:0003887 IPR022635 K02322
GO:0003887 IPR022635 K18942
GO:0003887 IPR022635 K21923
GO:0003887 IPR022635 K02327
GO:0003887 IPR001098 K02336
GO:0003887 IPR001098 K02339
GO:0003887 IPR001098 K03763
GO:0003887 IPR001098 K21238
GO:0003887 IPR001098 K02340
GO:0003887 IPR001098 K21237
GO:0003887 IPR001098 K02338
GO:0003887 IPR001098 K03506
GO:0003887 IPR001098 K02345
GO:0003887 IPR001098 K02342
GO:0003887 IPR001098 K02341
GO:0003887 IPR001098 K21037
GO:0003887 IPR001098 K18964
GO:0003887 IPR001098 K14159
GO:0003887 IPR001098 K21314
GO:0003887 IPR001098 K22761
GO:0003887 IPR001098 K02343
GO:0003887 IPR001098 K18963
GO:0003887 IPR001098 K03512
GO:0003887 IPR001098 K02337
GO:0003887 IPR001098 K02332
GO:0003887 IPR001098 K02335
GO:0003887 IPR001098 K14162
GO:0003887 IPR001098 K04479
GO:0003887 IPR001098 K02324
GO:0003887 IPR001098 K02326
GO:0003887 IPR001098 K02330
GO:0003887 IPR001098 K10981
GO:0003887 IPR001098 K02334
GO:0003887 IPR001098 K02323
GO:0003887 IPR001098 K02319
GO:0003887 IPR001098 K16618
GO:0003887 IPR001098 K02325
GO:0003887 IPR001098 K02344
GO:0003887 IPR001098 K02346
GO:0003887 IPR001098 K02322
GO:0003887 IPR001098 K18942
GO:0003887 IPR001098 K21923
GO:0003887 IPR001098 K02327
GO:0003887 IPR002298 K02336
GO:0003887 IPR002298 K02339
GO:0003887 IPR002298 K03763
GO:0003887 IPR002298 K21238
GO:0003887 IPR002298 K02340
GO:0003887 IPR002298 K21237
GO:0003887 IPR002298 K02338
GO:0003887 IPR002298 K03506
GO:0003887 IPR002298 K02345
GO:0003887 IPR002298 K02342
GO:0003887 IPR002298 K02341
GO:0003887 IPR002298 K21037
GO:0003887 IPR002298 K18964
GO:0003887 IPR002298 K14159
GO:0003887 IPR002298 K21314
GO:0003887 IPR002298 K22761
GO:0003887 IPR002298 K02343
GO:0003887 IPR002298 K18963
GO:0003887 IPR002298 K03512
GO:0003887 IPR002298 K02337
GO:0003887 IPR002298 K02332
GO:0003887 IPR002298 K02335
GO:0003887 IPR002298 K14162
GO:0003887 IPR002298 K04479
GO:0003887 IPR002298 K02324
GO:0003887 IPR002298 K02326
GO:0003887 IPR002298 K02330
GO:0003887 IPR002298 K10981
GO:0003887 IPR002298 K02334
GO:0003887 IPR002298 K02323
GO:0003887 IPR002298 K02319
GO:0003887 IPR002298 K16618
GO:0003887 IPR002298 K02325
GO:0003887 IPR002298 K02344
GO:0003887 IPR002298 K02346
GO:0003887 IPR002298 K02322
GO:0003887 IPR002298 K18942
GO:0003887 IPR002298 K21923
GO:0003887 IPR002298 K02327
GO:0003887 IPR023073 K02336
GO:0003887 IPR023073 K02339
GO:0003887 IPR023073 K03763
GO:0003887 IPR023073 K21238
GO:0003887 IPR023073 K02340
GO:0003887 IPR023073 K21237
GO:0003887 IPR023073 K02338
GO:0003887 IPR023073 K03506
GO:0003887 IPR023073 K02345
GO:0003887 IPR023073 K02342
GO:0003887 IPR023073 K02341
GO:0003887 IPR023073 K21037
GO:0003887 IPR023073 K18964
GO:0003887 IPR023073 K14159
GO:0003887 IPR023073 K21314
GO:0003887 IPR023073 K22761
GO:0003887 IPR023073 K02343
GO:0003887 IPR023073 K18963
GO:0003887 IPR023073 K03512
GO:0003887 IPR023073 K02337
GO:0003887 IPR023073 K02332
GO:0003887 IPR023073 K02335
GO:0003887 IPR023073 K14162
GO:0003887 IPR023073 K04479
GO:0003887 IPR023073 K02324
GO:0003887 IPR023073 K02326
GO:0003887 IPR023073 K02330
GO:0003887 IPR023073 K10981
GO:0003887 IPR023073 K02334
GO:0003887 IPR023073 K02323
GO:0003887 IPR023073 K02319
GO:0003887 IPR023073 K16618
GO:0003887 IPR023073 K02325
GO:0003887 IPR023073 K02344
GO:0003887 IPR023073 K02346
GO:0003887 IPR023073 K02322
GO:0003887 IPR023073 K18942
GO:0003887 IPR023073 K21923
GO:0003887 IPR023073 K02327
GO:0003896 IPR002755 K02684
GO:0003896 IPR002755 K02316
GO:0003896 IPR002755 K21502
GO:0003896 IPR002755 K18948
GO:0003896 IPR002755 K22761
GO:0003896 IPR002755 K02683
GO:0003896 IPR002694 K02684
GO:0003896 IPR002694 K02316
GO:0003896 IPR002694 K21502
GO:0003896 IPR002694 K18948
GO:0003896 IPR002694 K22761
GO:0003896 IPR002694 K02683
GO:0003896 IPR014052 K02684
GO:0003896 IPR014052 K02316
GO:0003896 IPR014052 K21502
GO:0003896 IPR014052 K18948
GO:0003896 IPR014052 K22761
GO:0003896 IPR014052 K02683
GO:0003899 IPR006592 K03047
GO:0003899 IPR006592 K03060
GO:0003899 IPR006592 K03002
GO:0003899 IPR006592 K03006
GO:0003899 IPR006592 K03044
GO:0003899 IPR006592 K16252
GO:0003899 IPR006592 K16251
GO:0003899 IPR006592 K02999
GO:0003899 IPR006592 K03021
GO:0003899 IPR006592 K03043
GO:0003899 IPR006592 K03046
GO:0003899 IPR006592 K13798
GO:0003899 IPR006592 K03056
GO:0003899 IPR006592 K03045
GO:0003899 IPR006592 K03051
GO:0003899 IPR006592 K03059
GO:0003899 IPR006592 K16250
GO:0003899 IPR006592 K03055
GO:0003899 IPR006592 K13797
GO:0003899 IPR006592 K21313
GO:0003899 IPR006592 K03042
GO:0003899 IPR006592 K03050
GO:0003899 IPR006592 K03058
GO:0003899 IPR006592 K21081
GO:0003899 IPR006592 K03040
GO:0003899 IPR006592 K03010
GO:0003899 IPR006592 K03052
GO:0003899 IPR006592 K03049
GO:0003899 IPR006592 K03054
GO:0003899 IPR006592 K03041
GO:0003899 IPR006592 K03018
GO:0003899 IPR006592 K21239
GO:0003899 IPR006592 K10908
GO:0003899 IPR006592 K03053
GO:0003899 IPR001514 K03047
GO:0003899 IPR001514 K03060
GO:0003899 IPR001514 K03002
GO:0003899 IPR001514 K03006
GO:0003899 IPR001514 K03044
GO:0003899 IPR001514 K16252
GO:0003899 IPR001514 K16251
GO:0003899 IPR001514 K02999
GO:0003899 IPR001514 K03021
GO:0003899 IPR001514 K03043
GO:0003899 IPR001514 K03046
GO:0003899 IPR001514 K13798
GO:0003899 IPR001514 K03056
GO:0003899 IPR001514 K03045
GO:0003899 IPR001514 K03051
GO:0003899 IPR001514 K03059
GO:0003899 IPR001514 K16250
GO:0003899 IPR001514 K03055
GO:0003899 IPR001514 K13797
GO:0003899 IPR001514 K21313
GO:0003899 IPR001514 K03042
GO:0003899 IPR001514 K03050
GO:0003899 IPR001514 K03058
GO:0003899 IPR001514 K21081
GO:0003899 IPR001514 K03040
GO:0003899 IPR001514 K03010
GO:0003899 IPR001514 K03052
GO:0003899 IPR001514 K03049
GO:0003899 IPR001514 K03054
GO:0003899 IPR001514 K03041
GO:0003899 IPR001514 K03018
GO:0003899 IPR001514 K21239
GO:0003899 IPR001514 K10908
GO:0003899 IPR001514 K03053
GO:0003899 IPR028363 K03047
GO:0003899 IPR028363 K03060
GO:0003899 IPR028363 K03002
GO:0003899 IPR028363 K03006
GO:0003899 IPR028363 K03044
GO:0003899 IPR028363 K16252
GO:0003899 IPR028363 K16251
GO:0003899 IPR028363 K02999
GO:0003899 IPR028363 K03021
GO:0003899 IPR028363 K03043
GO:0003899 IPR028363 K03046
GO:0003899 IPR028363 K13798
GO:0003899 IPR028363 K03056
GO:0003899 IPR028363 K03045
GO:0003899 IPR028363 K03051
GO:0003899 IPR028363 K03059
GO:0003899 IPR028363 K16250
GO:0003899 IPR028363 K03055
GO:0003899 IPR028363 K13797
GO:0003899 IPR028363 K21313
GO:0003899 IPR028363 K03042
GO:0003899 IPR028363 K03050
GO:0003899 IPR028363 K03058
GO:0003899 IPR028363 K21081
GO:0003899 IPR028363 K03040
GO:0003899 IPR028363 K03010
GO:0003899 IPR028363 K03052
GO:0003899 IPR028363 K03049
GO:0003899 IPR028363 K03054
GO:0003899 IPR028363 K03041
GO:0003899 IPR028363 K03018
GO:0003899 IPR028363 K21239
GO:0003899 IPR028363 K10908
GO:0003899 IPR028363 K03053
GO:0003899 IPR005571 K03047
GO:0003899 IPR005571 K03060
GO:0003899 IPR005571 K03002
GO:0003899 IPR005571 K03006
GO:0003899 IPR005571 K03044
GO:0003899 IPR005571 K16252
GO:0003899 IPR005571 K16251
GO:0003899 IPR005571 K02999
GO:0003899 IPR005571 K03021
GO:0003899 IPR005571 K03043
GO:0003899 IPR005571 K03046
GO:0003899 IPR005571 K13798
GO:0003899 IPR005571 K03056
GO:0003899 IPR005571 K03045
GO:0003899 IPR005571 K03051
GO:0003899 IPR005571 K03059
GO:0003899 IPR005571 K16250
GO:0003899 IPR005571 K03055
GO:0003899 IPR005571 K13797
GO:0003899 IPR005571 K21313
GO:0003899 IPR005571 K03042
GO:0003899 IPR005571 K03050
GO:0003899 IPR005571 K03058
GO:0003899 IPR005571 K21081
GO:0003899 IPR005571 K03040
GO:0003899 IPR005571 K03010
GO:0003899 IPR005571 K03052
GO:0003899 IPR005571 K03049
GO:0003899 IPR005571 K03054
GO:0003899 IPR005571 K03041
GO:0003899 IPR005571 K03018
GO:0003899 IPR005571 K21239
GO:0003899 IPR005571 K10908
GO:0003899 IPR005571 K03053
GO:0003899 IPR012754 K03047
GO:0003899 IPR012754 K03060
GO:0003899 IPR012754 K03002
GO:0003899 IPR012754 K03006
GO:0003899 IPR012754 K03044
GO:0003899 IPR012754 K16252
GO:0003899 IPR012754 K16251
GO:0003899 IPR012754 K02999
GO:0003899 IPR012754 K03021
GO:0003899 IPR012754 K03043
GO:0003899 IPR012754 K03046
GO:0003899 IPR012754 K13798
GO:0003899 IPR012754 K03056
GO:0003899 IPR012754 K03045
GO:0003899 IPR012754 K03051
GO:0003899 IPR012754 K03059
GO:0003899 IPR012754 K16250
GO:0003899 IPR012754 K03055
GO:0003899 IPR012754 K13797
GO:0003899 IPR012754 K21313
GO:0003899 IPR012754 K03042
GO:0003899 IPR012754 K03050
GO:0003899 IPR012754 K03058
GO:0003899 IPR012754 K21081
GO:0003899 IPR012754 K03040
GO:0003899 IPR012754 K03010
GO:0003899 IPR012754 K03052
GO:0003899 IPR012754 K03049
GO:0003899 IPR012754 K03054
GO:0003899 IPR012754 K03041
GO:0003899 IPR012754 K03018
GO:0003899 IPR012754 K21239
GO:0003899 IPR012754 K10908
GO:0003899 IPR012754 K03053
GO:0003899 IPR037033 K03047
GO:0003899 IPR037033 K03060
GO:0003899 IPR037033 K03002
GO:0003899 IPR037033 K03006
GO:0003899 IPR037033 K03044
GO:0003899 IPR037033 K16252
GO:0003899 IPR037033 K16251
GO:0003899 IPR037033 K02999
GO:0003899 IPR037033 K03021
GO:0003899 IPR037033 K03043
GO:0003899 IPR037033 K03046
GO:0003899 IPR037033 K13798
GO:0003899 IPR037033 K03056
GO:0003899 IPR037033 K03045
GO:0003899 IPR037033 K03051
GO:0003899 IPR037033 K03059
GO:0003899 IPR037033 K16250
GO:0003899 IPR037033 K03055
GO:0003899 IPR037033 K13797
GO:0003899 IPR037033 K21313
GO:0003899 IPR037033 K03042
GO:0003899 IPR037033 K03050
GO:0003899 IPR037033 K03058
GO:0003899 IPR037033 K21081
GO:0003899 IPR037033 K03040
GO:0003899 IPR037033 K03010
GO:0003899 IPR037033 K03052
GO:0003899 IPR037033 K03049
GO:0003899 IPR037033 K03054
GO:0003899 IPR037033 K03041
GO:0003899 IPR037033 K03018
GO:0003899 IPR037033 K21239
GO:0003899 IPR037033 K10908
GO:0003899 IPR037033 K03053
GO:0003899 IPR000783 K03047
GO:0003899 IPR000783 K03060
GO:0003899 IPR000783 K03002
GO:0003899 IPR000783 K03006
GO:0003899 IPR000783 K03044
GO:0003899 IPR000783 K16252
GO:0003899 IPR000783 K16251
GO:0003899 IPR000783 K02999
GO:0003899 IPR000783 K03021
GO:0003899 IPR000783 K03043
GO:0003899 IPR000783 K03046
GO:0003899 IPR000783 K13798
GO:0003899 IPR000783 K03056
GO:0003899 IPR000783 K03045
GO:0003899 IPR000783 K03051
GO:0003899 IPR000783 K03059
GO:0003899 IPR000783 K16250
GO:0003899 IPR000783 K03055
GO:0003899 IPR000783 K13797
GO:0003899 IPR000783 K21313
GO:0003899 IPR000783 K03042
GO:0003899 IPR000783 K03050
GO:0003899 IPR000783 K03058
GO:0003899 IPR000783 K21081
GO:0003899 IPR000783 K03040
GO:0003899 IPR000783 K03010
GO:0003899 IPR000783 K03052
GO:0003899 IPR000783 K03049
GO:0003899 IPR000783 K03054
GO:0003899 IPR000783 K03041
GO:0003899 IPR000783 K03018
GO:0003899 IPR000783 K21239
GO:0003899 IPR000783 K10908
GO:0003899 IPR000783 K03053
GO:0003899 IPR007073 K03047
GO:0003899 IPR007073 K03060
GO:0003899 IPR007073 K03002
GO:0003899 IPR007073 K03006
GO:0003899 IPR007073 K03044
GO:0003899 IPR007073 K16252
GO:0003899 IPR007073 K16251
GO:0003899 IPR007073 K02999
GO:0003899 IPR007073 K03021
GO:0003899 IPR007073 K03043
GO:0003899 IPR007073 K03046
GO:0003899 IPR007073 K13798
GO:0003899 IPR007073 K03056
GO:0003899 IPR007073 K03045
GO:0003899 IPR007073 K03051
GO:0003899 IPR007073 K03059
GO:0003899 IPR007073 K16250
GO:0003899 IPR007073 K03055
GO:0003899 IPR007073 K13797
GO:0003899 IPR007073 K21313
GO:0003899 IPR007073 K03042
GO:0003899 IPR007073 K03050
GO:0003899 IPR007073 K03058
GO:0003899 IPR007073 K21081
GO:0003899 IPR007073 K03040
GO:0003899 IPR007073 K03010
GO:0003899 IPR007073 K03052
GO:0003899 IPR007073 K03049
GO:0003899 IPR007073 K03054
GO:0003899 IPR007073 K03041
GO:0003899 IPR007073 K03018
GO:0003899 IPR007073 K21239
GO:0003899 IPR007073 K10908
GO:0003899 IPR007073 K03053
GO:0003899 IPR011773 K03047
GO:0003899 IPR011773 K03060
GO:0003899 IPR011773 K03002
GO:0003899 IPR011773 K03006
GO:0003899 IPR011773 K03044
GO:0003899 IPR011773 K16252
GO:0003899 IPR011773 K16251
GO:0003899 IPR011773 K02999
GO:0003899 IPR011773 K03021
GO:0003899 IPR011773 K03043
GO:0003899 IPR011773 K03046
GO:0003899 IPR011773 K13798
GO:0003899 IPR011773 K03056
GO:0003899 IPR011773 K03045
GO:0003899 IPR011773 K03051
GO:0003899 IPR011773 K03059
GO:0003899 IPR011773 K16250
GO:0003899 IPR011773 K03055
GO:0003899 IPR011773 K13797
GO:0003899 IPR011773 K21313
GO:0003899 IPR011773 K03042
GO:0003899 IPR011773 K03050
GO:0003899 IPR011773 K03058
GO:0003899 IPR011773 K21081
GO:0003899 IPR011773 K03040
GO:0003899 IPR011773 K03010
GO:0003899 IPR011773 K03052
GO:0003899 IPR011773 K03049
GO:0003899 IPR011773 K03054
GO:0003899 IPR011773 K03041
GO:0003899 IPR011773 K03018
GO:0003899 IPR011773 K21239
GO:0003899 IPR011773 K10908
GO:0003899 IPR011773 K03053
GO:0003899 IPR019462 K03047
GO:0003899 IPR019462 K03060
GO:0003899 IPR019462 K03002
GO:0003899 IPR019462 K03006
GO:0003899 IPR019462 K03044
GO:0003899 IPR019462 K16252
GO:0003899 IPR019462 K16251
GO:0003899 IPR019462 K02999
GO:0003899 IPR019462 K03021
GO:0003899 IPR019462 K03043
GO:0003899 IPR019462 K03046
GO:0003899 IPR019462 K13798
GO:0003899 IPR019462 K03056
GO:0003899 IPR019462 K03045
GO:0003899 IPR019462 K03051
GO:0003899 IPR019462 K03059
GO:0003899 IPR019462 K16250
GO:0003899 IPR019462 K03055
GO:0003899 IPR019462 K13797
GO:0003899 IPR019462 K21313
GO:0003899 IPR019462 K03042
GO:0003899 IPR019462 K03050
GO:0003899 IPR019462 K03058
GO:0003899 IPR019462 K21081
GO:0003899 IPR019462 K03040
GO:0003899 IPR019462 K03010
GO:0003899 IPR019462 K03052
GO:0003899 IPR019462 K03049
GO:0003899 IPR019462 K03054
GO:0003899 IPR019462 K03041
GO:0003899 IPR019462 K03018
GO:0003899 IPR019462 K21239
GO:0003899 IPR019462 K10908
GO:0003899 IPR019462 K03053
GO:0003899 IPR007641 K03047
GO:0003899 IPR007641 K03060
GO:0003899 IPR007641 K03002
GO:0003899 IPR007641 K03006
GO:0003899 IPR007641 K03044
GO:0003899 IPR007641 K16252
GO:0003899 IPR007641 K16251
GO:0003899 IPR007641 K02999
GO:0003899 IPR007641 K03021
GO:0003899 IPR007641 K03043
GO:0003899 IPR007641 K03046
GO:0003899 IPR007641 K13798
GO:0003899 IPR007641 K03056
GO:0003899 IPR007641 K03045
GO:0003899 IPR007641 K03051
GO:0003899 IPR007641 K03059
GO:0003899 IPR007641 K16250
GO:0003899 IPR007641 K03055
GO:0003899 IPR007641 K13797
GO:0003899 IPR007641 K21313
GO:0003899 IPR007641 K03042
GO:0003899 IPR007641 K03050
GO:0003899 IPR007641 K03058
GO:0003899 IPR007641 K21081
GO:0003899 IPR007641 K03040
GO:0003899 IPR007641 K03010
GO:0003899 IPR007641 K03052
GO:0003899 IPR007641 K03049
GO:0003899 IPR007641 K03054
GO:0003899 IPR007641 K03041
GO:0003899 IPR007641 K03018
GO:0003899 IPR007641 K21239
GO:0003899 IPR007641 K10908
GO:0003899 IPR007641 K03053
GO:0003899 IPR007121 K03047
GO:0003899 IPR007121 K03060
GO:0003899 IPR007121 K03002
GO:0003899 IPR007121 K03006
GO:0003899 IPR007121 K03044
GO:0003899 IPR007121 K16252
GO:0003899 IPR007121 K16251
GO:0003899 IPR007121 K02999
GO:0003899 IPR007121 K03021
GO:0003899 IPR007121 K03043
GO:0003899 IPR007121 K03046
GO:0003899 IPR007121 K13798
GO:0003899 IPR007121 K03056
GO:0003899 IPR007121 K03045
GO:0003899 IPR007121 K03051
GO:0003899 IPR007121 K03059
GO:0003899 IPR007121 K16250
GO:0003899 IPR007121 K03055
GO:0003899 IPR007121 K13797
GO:0003899 IPR007121 K21313
GO:0003899 IPR007121 K03042
GO:0003899 IPR007121 K03050
GO:0003899 IPR007121 K03058
GO:0003899 IPR007121 K21081
GO:0003899 IPR007121 K03040
GO:0003899 IPR007121 K03010
GO:0003899 IPR007121 K03052
GO:0003899 IPR007121 K03049
GO:0003899 IPR007121 K03054
GO:0003899 IPR007121 K03041
GO:0003899 IPR007121 K03018
GO:0003899 IPR007121 K21239
GO:0003899 IPR007121 K10908
GO:0003899 IPR007121 K03053
GO:0003899 IPR007081 K03047
GO:0003899 IPR007081 K03060
GO:0003899 IPR007081 K03002
GO:0003899 IPR007081 K03006
GO:0003899 IPR007081 K03044
GO:0003899 IPR007081 K16252
GO:0003899 IPR007081 K16251
GO:0003899 IPR007081 K02999
GO:0003899 IPR007081 K03021
GO:0003899 IPR007081 K03043
GO:0003899 IPR007081 K03046
GO:0003899 IPR007081 K13798
GO:0003899 IPR007081 K03056
GO:0003899 IPR007081 K03045
GO:0003899 IPR007081 K03051
GO:0003899 IPR007081 K03059
GO:0003899 IPR007081 K16250
GO:0003899 IPR007081 K03055
GO:0003899 IPR007081 K13797
GO:0003899 IPR007081 K21313
GO:0003899 IPR007081 K03042
GO:0003899 IPR007081 K03050
GO:0003899 IPR007081 K03058
GO:0003899 IPR007081 K21081
GO:0003899 IPR007081 K03040
GO:0003899 IPR007081 K03010
GO:0003899 IPR007081 K03052
GO:0003899 IPR007081 K03049
GO:0003899 IPR007081 K03054
GO:0003899 IPR007081 K03041
GO:0003899 IPR007081 K03018
GO:0003899 IPR007081 K21239
GO:0003899 IPR007081 K10908
GO:0003899 IPR007081 K03053
GO:0003899 IPR014724 K03047
GO:0003899 IPR014724 K03060
GO:0003899 IPR014724 K03002
GO:0003899 IPR014724 K03006
GO:0003899 IPR014724 K03044
GO:0003899 IPR014724 K16252
GO:0003899 IPR014724 K16251
GO:0003899 IPR014724 K02999
GO:0003899 IPR014724 K03021
GO:0003899 IPR014724 K03043
GO:0003899 IPR014724 K03046
GO:0003899 IPR014724 K13798
GO:0003899 IPR014724 K03056
GO:0003899 IPR014724 K03045
GO:0003899 IPR014724 K03051
GO:0003899 IPR014724 K03059
GO:0003899 IPR014724 K16250
GO:0003899 IPR014724 K03055
GO:0003899 IPR014724 K13797
GO:0003899 IPR014724 K21313
GO:0003899 IPR014724 K03042
GO:0003899 IPR014724 K03050
GO:0003899 IPR014724 K03058
GO:0003899 IPR014724 K21081
GO:0003899 IPR014724 K03040
GO:0003899 IPR014724 K03010
GO:0003899 IPR014724 K03052
GO:0003899 IPR014724 K03049
GO:0003899 IPR014724 K03054
GO:0003899 IPR014724 K03041
GO:0003899 IPR014724 K03018
GO:0003899 IPR014724 K21239
GO:0003899 IPR014724 K10908
GO:0003899 IPR014724 K03053
GO:0003899 IPR020708 K03047
GO:0003899 IPR020708 K03060
GO:0003899 IPR020708 K03002
GO:0003899 IPR020708 K03006
GO:0003899 IPR020708 K03044
GO:0003899 IPR020708 K16252
GO:0003899 IPR020708 K16251
GO:0003899 IPR020708 K02999
GO:0003899 IPR020708 K03021
